;Test true y;Pred
1778;1039.9;1042.0697
1779;1415.2;1416.7703
1780;1371.69;1373.2275
1781;1489.0;1486.5646
1782;1434.51;1433.1503
1783;1361.36;1363.603
1784;1542.27;1543.9772
1785;1193.8;1193.994
1786;1461.98;1458.8842
1787;1045.4;1043.9644
1788;1375.273478;1372.5155
1789;1337.61;1338.9877
1790;1448.35;1444.6753
1791;1263.5;1263.6752
1792;1421.79;1421.638
1793;1015.4;1016.4421
1794;1213.14;1213.5236
1795;1354.84;1355.2942
1796;1229.08;1231.5535
1797;1431.76;1433.3354
1798;1181.1;1180.0857
1799;1450.91;1451.2645
1800;1193.25;1193.665
1801;1015.49;1016.0459
1802;1188.1;1190.2118
1803;1374.64;1372.2513
1804;1458.05;1454.2415
1805;1010.81;1010.2669
1806;1200.13;1198.4133
1807;1423.24;1425.2004
1808;1259.77846;1260.581
1809;1465.69;1466.0317
1810;1045.25;1045.8186
1811;1508.31;1512.4996
1812;1200.9;1201.9186
1813;1314.72;1308.1838
1814;1460.64;1456.6484
1815;1346.11;1343.3546
1816;1475.51;1476.1901
1817;1299.7;1297.2346
1818;1417.17;1418.1917
1819;1218.06;1211.8927
1820;1402.63;1410.7394
1821;1239.44;1243.5092
1822;1323.4;1324.0077
1823;1198.82;1196.0936
1824;1250.35;1250.303
1825;1500.11;1499.3115
1826;1441.09;1446.1465
1827;1310.7;1313.0468
1828;1432.21;1426.7435
1829;1361.02968;1362.1256
1830;1303.560852;1299.62
1831;1199.37;1197.5403
1832;1426.25;1435.1195
1833;1322.14;1326.0623
1834;1465.36;1466.718
1835;1180.25;1185.9088
1836;1035.37;1033.6992
1837;1452.5;1453.8716
1838;1286.3;1281.5219
1839;1290.5;1289.0791
1840;1189.76;1190.213
1841;1415.75;1414.5435
1842;1355.12;1346.0028
1843;1093.93;1095.1422
1844;1476.15;1474.5787
1845;1439.32;1439.1495
1846;1215.83;1216.3347
1847;1261.6;1261.0369
1848;1211.47;1212.2588
1849;1372.96;1374.9955
1850;1206.64;1205.4844
1851;1202.0;1204.6285
1852;1456.79;1458.1595
1853;1431.06;1441.9644
1854;1461.17;1457.2317
1855;1402.986417;1401.8663
1856;1470.28;1466.2327
1857;1213.19;1212.419
1858;1522.75;1523.0751
1859;1262.84;1258.5336
1860;1195.16;1196.1326
1861;1317.54;1306.7467
1862;1436.24;1433.8931
1863;1471.69;1469.8925
1864;1432.58;1434.4421
1865;1184.15;1187.7885
1866;1405.9;1404.3221
1867;1187.85;1189.7909
1868;1076.1;1077.152
1869;1571.2;1569.6589
1870;1216.54;1217.4718
1871;1404.95;1414.1279
1872;1236.3;1238.7312
1873;1377.739653;1378.2002
1874;1015.8;1016.16455
1875;1289.9;1291.4408
1876;1418.46;1423.5234
1877;1467.33;1459.6737
1878;1430.09;1431.0151
1879;1337.6;1338.9938
1880;1257.86;1257.1199
1881;1438.85;1438.5388
1882;1459.11;1460.6074
1883;1418.84;1417.3522
1884;1102.02;1102.4766
1885;1260.21;1260.9753
1886;1092.29;1091.9944
1887;1375.97;1370.2101
1888;1271.8;1270.3981
1889;1095.75;1095.7023
1890;1286.82;1287.8743
1891;1407.89;1409.666
1892;1204.87;1206.6646
1893;1330.63;1329.8148
1894;1489.01;1488.8641
1895;1348.41;1348.9364
1896;1318.292337;1320.053
1897;1252.7;1250.7405
1898;1231.19;1231.6571
1899;1362.23;1360.35
1900;1209.21;1209.4473
1901;1371.463632;1369.6802
1902;1086.54;1089.8086
1903;1260.55;1258.8838
1904;1378.59;1377.5308
1905;1403.7;1403.3705
1906;1053.4;1053.9354
1907;1325.5;1333.7241
1908;1023.86;1023.92084
1909;1214.92;1211.9915
1910;1513.35;1511.579
1911;1222.29;1223.7684
