M_C;M_A;IS_SYM;P;T;Rho
136.214;280.146;0;10;308.15;1446.55
136.214;280.146;0;10;313.15;1442
136.214;280.146;0;10;318.15;1437.47
136.214;280.146;0;10;323.15;1432.96
136.214;280.146;0;20;293.15;1467.03
136.214;280.146;0;20;298.15;1462.54
136.214;280.146;0;20;303.15;1458.07
136.214;280.146;0;20;308.15;1453.62
136.214;280.146;0;20;313.15;1449.18
136.214;280.146;0;20;318.15;1444.76
136.214;280.146;0;20;323.15;1440.36
136.214;280.146;0;30;293.15;1473.47
136.214;280.146;0;30;298.15;1469.08
136.214;280.146;0;30;303.15;1464.71
136.214;280.146;0;30;308.15;1460.35
136.214;280.146;0;30;313.15;1456.01
136.214;280.146;0;30;318.15;1451.7
136.214;280.146;0;30;323.15;1447.4
136.214;280.146;0;40;298.15;1475.33
136.214;280.146;0;40;303.15;1471.05
136.214;280.146;0;40;308.15;1466.79
136.214;280.146;0;40;313.15;1462.54
136.214;280.146;0;40;318.15;1458.31
136.214;280.146;0;40;323.15;1454.1
136.214;280.146;0;50;298.15;1481.33
136.214;280.146;0;50;303.15;1477.14
136.214;280.146;0;50;308.15;1472.95
136.214;280.146;0;50;313.15;1468.79
136.214;280.146;0;50;318.15;1464.64
136.214;280.146;0;50;323.15;1460.52
136.214;280.146;0;60;298.15;1487.11
136.214;280.146;0;60;303.15;1482.99
136.214;280.146;0;60;308.15;1478.88
136.214;280.146;0;60;313.15;1474.8
136.214;280.146;0;60;318.15;1470.73
136.214;280.146;0;60;323.15;1466.68
136.214;280.146;0;70;303.15;1488.63
136.214;280.146;0;70;308.15;1484.6
136.214;280.146;0;70;313.15;1480.58
136.214;280.146;0;70;318.15;1476.58
136.214;280.146;0;70;323.15;1472.6
136.214;280.146;0;80;303.15;1494.08
136.214;280.146;0;80;308.15;1490.11
136.214;280.146;0;80;313.15;1486.17
136.214;280.146;0;80;318.15;1482.23
136.214;280.146;0;80;323.15;1478.32
136.214;280.146;0;90;303.15;1499.35
136.214;280.146;0;90;308.15;1495.45
136.214;280.146;0;90;313.15;1491.57
136.214;280.146;0;90;318.15;1487.7
136.214;280.146;0;90;323.15;1483.84
136.214;280.146;0;100;308.15;1500.63
136.214;280.146;0;100;313.15;1496.8
136.214;280.146;0;100;318.15;1492.99
136.214;280.146;0;100;323.15;1489.19
136.214;280.146;0;0.1;303.15;1444.2
136.214;280.146;0;0.1;308.15;1439.32
136.214;280.146;0;0.1;313.15;1434.7
136.214;280.146;0;0.1;318.15;1430.09
136.214;280.146;0;0.1;323.15;1425.67
136.214;280.146;0;0.1;328.15;1421.22
136.214;280.146;0;0.1;333.15;1416.78
136.214;280.146;0;0.1;338.15;1412.58
136.214;280.146;0;2.5;303.15;1445.93
136.214;280.146;0;2.5;308.15;1441.13
136.214;280.146;0;2.5;313.15;1436.54
136.214;280.146;0;2.5;318.15;1431.98
136.214;280.146;0;2.5;323.15;1427.57
136.214;280.146;0;2.5;328.15;1423.24
136.214;280.146;0;2.5;333.15;1418.93
136.214;280.146;0;2.5;338.15;1414.73
136.214;280.146;0;5;303.15;1447.74
136.214;280.146;0;5;308.15;1442.98
136.214;280.146;0;5;313.15;1438.41
136.214;280.146;0;5;318.15;1433.93
136.214;280.146;0;5;323.15;1429.53
136.214;280.146;0;5;328.15;1425.29
136.214;280.146;0;5;333.15;1421.01
136.214;280.146;0;5;338.15;1416.9
136.214;280.146;0;7.5;303.15;1449.47
136.214;280.146;0;7.5;308.15;1444.8
136.214;280.146;0;7.5;313.15;1440.25
136.214;280.146;0;7.5;318.15;1435.77
136.214;280.146;0;7.5;323.15;1431.46
136.214;280.146;0;7.5;328.15;1427.22
136.214;280.146;0;7.5;333.15;1423.06
136.214;280.146;0;7.5;338.15;1418.95
136.214;280.146;0;10;303.15;1451.21
136.214;280.146;0;10;308.15;1446.53
136.214;280.146;0;10;313.15;1442.12
136.214;280.146;0;10;318.15;1437.66
136.214;280.146;0;10;323.15;1433.43
136.214;280.146;0;10;328.15;1429.22
136.214;280.146;0;10;333.15;1425.13
136.214;280.146;0;10;338.15;1421.06
136.214;280.146;0;15;303.15;1454.7
136.214;280.146;0;15;308.15;1449.99
136.214;280.146;0;15;313.15;1445.7
136.214;280.146;0;15;318.15;1441.32
136.214;280.146;0;15;323.15;1437.17
136.214;280.146;0;15;328.15;1433.07
136.214;280.146;0;15;333.15;1429.08
136.214;280.146;0;15;338.15;1425.12
136.214;280.146;0;20;303.15;1458.14
136.214;280.146;0;20;308.15;1453.44
136.214;280.146;0;20;313.15;1449.25
136.214;280.146;0;20;318.15;1444.8
136.214;280.146;0;20;323.15;1440.82
136.214;280.146;0;20;328.15;1436.81
136.214;280.146;0;20;333.15;1433
136.214;280.146;0;20;338.15;1429.11
136.214;280.146;0;25;303.15;1461.27
136.214;280.146;0;25;308.15;1456.79
136.214;280.146;0;25;313.15;1452.5
136.214;280.146;0;25;318.15;1448.4
136.214;280.146;0;25;323.15;1444.36
136.214;280.146;0;25;328.15;1440.54
136.214;280.146;0;25;333.15;1436.65
136.214;280.146;0;25;338.15;1433.03
136.214;280.146;0;30;303.15;1464.57
136.214;280.146;0;30;308.15;1460
136.214;280.146;0;30;313.15;1455.97
136.214;280.146;0;30;318.15;1451.81
136.214;280.146;0;30;323.15;1447.84
136.214;280.146;0;30;328.15;1444.09
136.214;280.146;0;30;333.15;1440.29
136.214;280.146;0;30;338.15;1436.73
136.214;280.146;0;35;303.15;1467.6
136.214;280.146;0;35;308.15;1463.22
136.214;280.146;0;35;313.15;1459.14
136.214;280.146;0;35;318.15;1455.17
136.214;280.146;0;35;323.15;1451.27
136.214;280.146;0;35;328.15;1447.6
136.214;280.146;0;35;333.15;1443.93
136.214;280.146;0;35;338.15;1440.4
136.214;280.146;0;40;303.15;1470.69
136.214;280.146;0;40;308.15;1466.4
136.214;280.146;0;40;313.15;1462.37
136.214;280.146;0;40;318.15;1458.34
136.214;280.146;0;40;323.15;1454.58
136.214;280.146;0;40;328.15;1450.91
136.214;280.146;0;40;333.15;1447.34
136.214;280.146;0;40;338.15;1443.94
136.214;280.146;0;45;303.15;1473.78
136.214;280.146;0;45;308.15;1469.3
136.214;280.146;0;45;313.15;1465.56
136.214;280.146;0;45;318.15;1461.58
136.214;280.146;0;45;323.15;1457.86
136.214;280.146;0;45;328.15;1454.29
136.214;280.146;0;45;333.15;1450.8
136.214;280.146;0;45;338.15;1447.48
136.214;280.146;0;55;303.15;1479.56
136.214;280.146;0;55;308.15;1475.37
136.214;280.146;0;55;313.15;1471.61
136.214;280.146;0;55;318.15;1467.74
136.214;280.146;0;55;323.15;1464.18
136.214;280.146;0;55;328.15;1460.72
136.214;280.146;0;55;333.15;1457.4
136.214;280.146;0;55;338.15;1454.17
136.214;280.146;0;65;303.15;1485.2
136.214;280.146;0;65;308.15;1481.28
136.214;280.146;0;65;313.15;1477.52
136.214;280.146;0;65;318.15;1473.78
136.214;280.146;0;65;323.15;1470.21
136.214;280.146;0;65;328.15;1467
136.214;280.146;0;65;333.15;1463.69
136.214;280.146;0;65;338.15;1460.6
139.29;280.146;0;0.1;298.15;1404.45
139.29;280.146;0;0.1;299.15;1403.5
139.29;280.146;0;0.1;300.15;1402.62
139.29;280.146;0;0.1;301.15;1401.81
139.29;280.146;0;0.1;302.15;1400.89
139.29;280.146;0;0.1;303.15;1399.89
139.29;280.146;0;0.1;308.15;1395.34
139.29;280.146;0;0.1;313.15;1390.55
139.29;280.146;0;0.1;318.15;1385.75
139.29;280.146;0;0.1;323.15;1381.45
139.29;280.146;0;0.1;325.15;1379.56
139.29;280.146;0;0.1;327.15;1377.56
139.29;280.146;0;0.1;329.15;1375.46
139.29;280.146;0;0.1;331.15;1373.32
139.29;280.146;0;0.1;333.15;1371
139.29;280.146;0;1.83;298.15;1405.67
139.29;280.146;0;1.83;299.15;1404.78
139.29;280.146;0;1.83;300.15;1403.85
139.29;280.146;0;1.83;301.15;1403.07
139.29;280.146;0;1.83;302.15;1402.16
139.29;280.146;0;1.83;303.15;1401.18
139.29;280.146;0;1.83;308.15;1396.59
139.29;280.146;0;1.83;313.15;1391.88
139.29;280.146;0;1.83;318.15;1387.09
139.29;280.146;0;1.83;323.15;1382.69
139.29;280.146;0;1.83;325.15;1380.89
139.29;280.146;0;1.83;327.15;1378.86
139.29;280.146;0;1.83;329.15;1376.78
139.29;280.146;0;1.83;331.15;1374.64
139.29;280.146;0;1.83;333.15;1372.46
139.29;280.146;0;10.02;298.15;1411.85
139.29;280.146;0;10.02;299.15;1410.92
139.29;280.146;0;10.02;300.15;1410.01
139.29;280.146;0;10.02;301.15;1409.19
139.29;280.146;0;10.02;302.15;1408.28
139.29;280.146;0;10.02;303.15;1407.27
139.29;280.146;0;10.02;308.15;1402.73
139.29;280.146;0;10.02;313.15;1397.99
139.29;280.146;0;10.02;318.15;1393.29
139.29;280.146;0;10.02;323.15;1388.89
139.29;280.146;0;10.02;325.15;1387.23
139.29;280.146;0;10.02;327.15;1385.24
139.29;280.146;0;10.02;329.15;1383.2
139.29;280.146;0;10.02;331.15;1381.17
139.29;280.146;0;10.02;333.15;1379.05
139.29;280.146;0;14.98;298.15;1415.45
139.29;280.146;0;14.98;299.15;1414.53
139.29;280.146;0;14.98;300.15;1413.57
139.29;280.146;0;14.98;301.15;1412.71
139.29;280.146;0;14.98;302.15;1411.85
139.29;280.146;0;14.98;303.15;1410.82
139.29;280.146;0;14.98;308.15;1406.29
139.29;280.146;0;14.98;313.15;1401.57
139.29;280.146;0;14.98;318.15;1396.9
139.29;280.146;0;14.98;323.15;1392.55
139.29;280.146;0;14.98;325.15;1390.89
139.29;280.146;0;14.98;327.15;1388.96
139.29;280.146;0;14.98;329.15;1386.93
139.29;280.146;0;14.98;331.15;1384.96
139.29;280.146;0;14.98;333.15;1382.89
139.29;280.146;0;19.75;298.15;1418.8
139.29;280.146;0;19.75;299.15;1417.87
139.29;280.146;0;19.75;300.15;1416.91
139.29;280.146;0;19.75;301.15;1416.05
139.29;280.146;0;19.75;302.15;1415.2
139.29;280.146;0;19.75;303.15;1414.3
139.29;280.146;0;19.75;308.15;1409.65
139.29;280.146;0;19.75;313.15;1404.95
139.29;280.146;0;19.75;318.15;1400.31
139.29;280.146;0;19.75;323.15;1395.96
139.29;280.146;0;19.75;325.15;1394.39
139.29;280.146;0;19.75;327.15;1392.45
139.29;280.146;0;19.75;329.15;1390.47
139.29;280.146;0;19.75;331.15;1388.53
139.29;280.146;0;19.75;333.15;1386.48
139.29;280.146;0;25.86;298.15;1422.94
139.29;280.146;0;25.86;299.15;1422.01
139.29;280.146;0;25.86;300.15;1421.12
139.29;280.146;0;25.86;301.15;1420.19
139.29;280.146;0;25.86;302.15;1419.36
139.29;280.146;0;25.86;303.15;1418.46
139.29;280.146;0;25.86;308.15;1413.83
139.29;280.146;0;25.86;313.15;1409.15
139.29;280.146;0;25.86;318.15;1404.59
139.29;280.146;0;25.86;323.15;1400.22
139.29;280.146;0;25.86;325.15;1398.72
139.29;280.146;0;25.86;327.15;1396.84
139.29;280.146;0;25.86;329.15;1394.89
139.29;280.146;0;25.86;331.15;1392.98
139.29;280.146;0;25.86;333.15;1390.95
139.29;280.146;0;31.48;298.15;1426.64
139.29;280.146;0;31.48;299.15;1425.7
139.29;280.146;0;31.48;300.15;1424.81
139.29;280.146;0;31.48;301.15;1423.9
139.29;280.146;0;31.48;302.15;1423.08
139.29;280.146;0;31.48;303.15;1422.18
139.29;280.146;0;31.48;308.15;1417.59
139.29;280.146;0;31.48;313.15;1412.95
139.29;280.146;0;31.48;318.15;1408.43
139.29;280.146;0;31.48;323.15;1404.06
139.29;280.146;0;31.48;325.15;1402.63
139.29;280.146;0;31.48;327.15;1400.77
139.29;280.146;0;31.48;329.15;1398.85
139.29;280.146;0;31.48;331.15;1396.98
139.29;280.146;0;31.48;333.15;1395.01
139.29;280.146;0;37.77;298.15;1430.64
139.29;280.146;0;37.77;299.15;1429.73
139.29;280.146;0;37.77;300.15;1428.87
139.29;280.146;0;37.77;301.15;1427.94
139.29;280.146;0;37.77;302.15;1427.17
139.29;280.146;0;37.77;303.15;1426.25
139.29;280.146;0;37.77;308.15;1421.72
139.29;280.146;0;37.77;313.15;1417.13
139.29;280.146;0;37.77;318.15;1412.65
139.29;280.146;0;37.77;323.15;1408.3
139.29;280.146;0;37.77;325.15;1406.92
139.29;280.146;0;37.77;327.15;1405.12
139.29;280.146;0;37.77;329.15;1403.2
139.29;280.146;0;37.77;331.15;1401.34
139.29;280.146;0;37.77;333.15;1399.42
139.29;280.146;0;44.17;298.15;1434.54
139.29;280.146;0;44.17;299.15;1433.68
139.29;280.146;0;44.17;300.15;1432.84
139.29;280.146;0;44.17;301.15;1431.88
139.29;280.146;0;44.17;302.15;1431.17
139.29;280.146;0;44.17;303.15;1430.26
139.29;280.146;0;44.17;308.15;1425.82
139.29;280.146;0;44.17;313.15;1421.26
139.29;280.146;0;44.17;318.15;1416.86
139.29;280.146;0;44.17;323.15;1412.52
139.29;280.146;0;44.17;325.15;1411.19
139.29;280.146;0;44.17;327.15;1409.39
139.29;280.146;0;44.17;329.15;1407.56
139.29;280.146;0;44.17;331.15;1405.67
139.29;280.146;0;44.17;333.15;1403.81
139.29;280.146;0;50.75;298.15;1438.46
139.29;280.146;0;50.75;299.15;1437.64
139.29;280.146;0;50.75;300.15;1436.83
139.29;280.146;0;50.75;301.15;1435.89
139.29;280.146;0;50.75;302.15;1435.18
139.29;280.146;0;50.75;303.15;1434.31
139.29;280.146;0;50.75;308.15;1429.95
139.29;280.146;0;50.75;313.15;1425.48
139.29;280.146;0;50.75;318.15;1421.15
139.29;280.146;0;50.75;323.15;1416.77
139.29;280.146;0;50.75;325.15;1415.51
139.29;280.146;0;50.75;327.15;1413.81
139.29;280.146;0;50.75;329.15;1411.94
139.29;280.146;0;50.75;331.15;1410.08
139.29;280.146;0;50.75;333.15;1408.2
139.29;280.146;0;59.59;298.15;1443.56
139.29;280.146;0;59.59;299.15;1442.74
139.29;280.146;0;59.59;300.15;1441.99
139.29;280.146;0;59.59;301.15;1441.12
139.29;280.146;0;59.59;302.15;1440.42
139.29;280.146;0;59.59;303.15;1439.59
139.29;280.146;0;59.59;308.15;1435.35
139.29;280.146;0;59.59;313.15;1431.06
139.29;280.146;0;59.59;318.15;1426.81
139.29;280.146;0;59.59;323.15;1422.52
139.29;280.146;0;59.59;325.15;1421.18
139.29;280.146;0;59.59;327.15;1419.56
139.29;280.146;0;59.59;329.15;1417.73
139.29;280.146;0;59.59;331.15;1415.87
139.29;280.146;0;59.59;333.15;1414.01
164.267;280.146;0;0.101;293.15;1387.69
164.267;280.146;0;0.101;298.15;1383.14
164.267;280.146;0;0.101;303.15;1378.62
164.267;280.146;0;0.101;308.15;1374.12
164.267;280.146;0;0.101;313.15;1369.64
164.267;280.146;0;0.101;318.15;1365.18
164.267;280.146;0;0.101;323.15;1360.73
164.267;280.146;0;10;293.15;1394.74
164.267;280.146;0;10;298.15;1390.32
164.267;280.146;0;10;303.15;1385.92
164.267;280.146;0;10;308.15;1381.54
164.267;280.146;0;10;313.15;1377.18
164.267;280.146;0;10;318.15;1372.83
164.267;280.146;0;10;323.15;1368.5
164.267;280.146;0;20;293.15;1401.48
164.267;280.146;0;20;298.15;1397.17
164.267;280.146;0;20;303.15;1392.88
164.267;280.146;0;20;308.15;1388.61
164.267;280.146;0;20;313.15;1384.35
164.267;280.146;0;20;318.15;1380.11
164.267;280.146;0;20;323.15;1375.89
164.267;280.146;0;30;293.15;1407.89
164.267;280.146;0;30;298.15;1403.68
164.267;280.146;0;30;303.15;1399.49
164.267;280.146;0;30;308.15;1395.31
164.267;280.146;0;30;313.15;1391.16
164.267;280.146;0;30;318.15;1387.02
164.267;280.146;0;30;323.15;1382.9
164.267;280.146;0;40;293.15;1414.02
164.267;280.146;0;40;298.15;1409.9
164.267;280.146;0;40;303.15;1405.8
164.267;280.146;0;40;308.15;1401.71
164.267;280.146;0;40;313.15;1397.64
164.267;280.146;0;40;318.15;1393.59
164.267;280.146;0;40;323.15;1389.56
164.267;280.146;0;50;293.15;1419.9
164.267;280.146;0;50;298.15;1415.86
164.267;280.146;0;50;303.15;1411.84
164.267;280.146;0;50;308.15;1407.83
164.267;280.146;0;50;313.15;1403.84
164.267;280.146;0;50;318.15;1399.88
164.267;280.146;0;50;323.15;1395.92
164.267;280.146;0;60;293.15;1425.55
164.267;280.146;0;60;298.15;1421.58
164.267;280.146;0;60;303.15;1417.64
164.267;280.146;0;60;308.15;1413.71
164.267;280.146;0;60;313.15;1409.8
164.267;280.146;0;60;318.15;1405.9
164.267;280.146;0;60;323.15;1402.02
164.267;280.146;0;70;293.15;1430.99
164.267;280.146;0;70;298.15;1427.09
164.267;280.146;0;70;303.15;1423.22
164.267;280.146;0;70;308.15;1419.36
164.267;280.146;0;70;313.15;1415.52
164.267;280.146;0;70;318.15;1411.69
164.267;280.146;0;70;323.15;1407.89
164.267;280.146;0;80;293.15;1436.24
164.267;280.146;0;80;298.15;1432.41
164.267;280.146;0;80;303.15;1428.6
164.267;280.146;0;80;308.15;1424.81
164.267;280.146;0;80;313.15;1421.04
164.267;280.146;0;80;318.15;1417.28
164.267;280.146;0;80;323.15;1413.53
164.267;280.146;0;90;293.15;1441.32
164.267;280.146;0;90;298.15;1437.56
164.267;280.146;0;90;303.15;1433.81
164.267;280.146;0;90;308.15;1430.08
164.267;280.146;0;90;313.15;1426.37
164.267;280.146;0;90;318.15;1422.67
164.267;280.146;0;90;323.15;1418.98
164.267;280.146;0;100;293.15;1446.24
164.267;280.146;0;100;298.15;1442.54
164.267;280.146;0;100;303.15;1438.85
164.267;280.146;0;100;308.15;1435.18
164.267;280.146;0;100;313.15;1431.52
164.267;280.146;0;100;318.15;1427.88
164.267;280.146;0;100;323.15;1424.26
196.323;144.965;0;0.101;278.15;1252.2
196.323;144.965;0;0.101;283.15;1248
196.323;144.965;0;0.101;293.15;1240.2
196.323;144.965;0;0.101;298.15;1236.5
196.323;144.965;0;0.101;313.15;1224.9
196.323;144.965;0;0.101;333.15;1209.9
196.323;144.965;0;0.101;353.15;1195.2
196.323;144.965;0;0.101;373.15;1180
196.323;144.965;0;0.101;393.15;1165.2
196.323;144.965;0;0.101;413.15;1151.6
196.323;144.965;0;1;278.15;1252.7
196.323;144.965;0;1;283.15;1248.5
196.323;144.965;0;1;293.15;1240.9
196.323;144.965;0;1;298.15;1237
196.323;144.965;0;1;313.15;1226
196.323;144.965;0;1;333.15;1210.8
196.323;144.965;0;1;353.15;1196
196.323;144.965;0;1;373.15;1181.1
196.323;144.965;0;1;393.15;1165.8
196.323;144.965;0;1;413.15;1152.6
196.323;144.965;0;5.02;278.15;1254.7
196.323;144.965;0;5.02;283.15;1250.6
196.323;144.965;0;5.02;293.15;1242.7
196.323;144.965;0;5.02;298.15;1239.2
196.323;144.965;0;5.02;313.15;1228.1
196.323;144.965;0;5.02;333.15;1213.4
196.323;144.965;0;5.02;353.15;1198.5
196.323;144.965;0;5.02;373.15;1183.8
196.323;144.965;0;5.02;393.15;1169.1
196.323;144.965;0;5.02;413.15;1155.6
196.323;144.965;0;10;278.15;1257.1
196.323;144.965;0;10;283.15;1253.2
196.323;144.965;0;10;293.15;1244.6
196.323;144.965;0;10;298.15;1241.8
196.323;144.965;0;10;313.15;1230.8
196.323;144.965;0;10;333.15;1216.2
196.323;144.965;0;10;353.15;1202
196.323;144.965;0;10;373.15;1187.5
196.323;144.965;0;10;393.15;1173.3
196.323;144.965;0;10;413.15;1159.7
196.323;144.965;0;19.95;278.15;1262
196.323;144.965;0;19.95;283.15;1258.3
196.323;144.965;0;19.95;293.15;1250.8
196.323;144.965;0;19.95;298.15;1247.1
196.323;144.965;0;19.95;313.15;1236.9
196.323;144.965;0;19.95;333.15;1222.7
196.323;144.965;0;19.95;353.15;1208.1
196.323;144.965;0;19.95;373.15;1194.2
196.323;144.965;0;19.95;393.15;1180.4
196.323;144.965;0;19.95;413.15;1167.3
196.323;144.965;0;29.96;278.15;1266.7
196.323;144.965;0;29.96;283.15;1263.2
196.323;144.965;0;29.96;293.15;1256.1
196.323;144.965;0;29.96;298.15;1252.3
196.323;144.965;0;29.96;313.15;1241.7
196.323;144.965;0;29.96;333.15;1228
196.323;144.965;0;29.96;353.15;1214
196.323;144.965;0;29.96;373.15;1200.6
196.323;144.965;0;29.96;393.15;1187.1
196.323;144.965;0;29.96;413.15;1174.2
196.323;144.965;0;39.96;278.15;1271.4
196.323;144.965;0;39.96;283.15;1267.9
196.323;144.965;0;39.96;293.15;1260.8
196.323;144.965;0;39.96;298.15;1257.3
196.323;144.965;0;39.96;313.15;1247.3
196.323;144.965;0;39.96;333.15;1233.7
196.323;144.965;0;39.96;353.15;1220.1
196.323;144.965;0;39.96;373.15;1207.2
196.323;144.965;0;39.96;393.15;1193.8
196.323;144.965;0;39.96;413.15;1180.9
196.323;144.965;0;49.93;278.15;1275.9
196.323;144.965;0;49.93;283.15;1272.6
196.323;144.965;0;49.93;293.15;1265.7
196.323;144.965;0;49.93;298.15;1262.1
196.323;144.965;0;49.93;313.15;1252.1
196.323;144.965;0;49.93;333.15;1238.8
196.323;144.965;0;49.93;353.15;1225.5
196.323;144.965;0;49.93;373.15;1212.7
196.323;144.965;0;49.93;393.15;1199.7
196.323;144.965;0;49.93;413.15;1187.2
196.323;144.965;0;59.96;278.15;1280.4
196.323;144.965;0;59.96;283.15;1277.1
196.323;144.965;0;59.96;293.15;1269.6
196.323;144.965;0;59.96;298.15;1266.8
196.323;144.965;0;59.96;313.15;1257
196.323;144.965;0;59.96;333.15;1244
196.323;144.965;0;59.96;353.15;1231.1
196.323;144.965;0;59.96;373.15;1218.5
196.323;144.965;0;59.96;393.15;1205.5
196.323;144.965;0;59.96;413.15;1193.3
196.323;144.965;0;70.01;278.15;1284.8
196.323;144.965;0;70.01;283.15;1281.5
196.323;144.965;0;70.01;293.15;1274.7
196.323;144.965;0;70.01;298.15;1271.4
196.323;144.965;0;70.01;313.15;1261.6
196.323;144.965;0;70.01;333.15;1248.8
196.323;144.965;0;70.01;353.15;1236.3
196.323;144.965;0;70.01;373.15;1223.7
196.323;144.965;0;70.01;393.15;1211.2
196.323;144.965;0;70.01;413.15;1199
196.323;144.965;0;79.96;278.15;1289
196.323;144.965;0;79.96;283.15;1285.8
196.323;144.965;0;79.96;293.15;1279
196.323;144.965;0;79.96;298.15;1275.9
196.323;144.965;0;79.96;313.15;1266.4
196.323;144.965;0;79.96;333.15;1253.6
196.323;144.965;0;79.96;353.15;1241.3
196.323;144.965;0;79.96;373.15;1228.9
196.323;144.965;0;79.96;393.15;1216.6
196.323;144.965;0;79.96;413.15;1204.4
196.323;144.965;0;89.93;278.15;1293.1
196.323;144.965;0;89.93;283.15;1290
196.323;144.965;0;89.93;293.15;1283.4
196.323;144.965;0;89.93;298.15;1280.2
196.323;144.965;0;89.93;313.15;1270.6
196.323;144.965;0;89.93;333.15;1258.2
196.323;144.965;0;89.93;353.15;1246.2
196.323;144.965;0;89.93;373.15;1233.8
196.323;144.965;0;89.93;393.15;1221.7
196.323;144.965;0;89.93;413.15;1209.8
196.323;144.965;0;99.96;278.15;1297.2
196.323;144.965;0;99.96;283.15;1294.1
196.323;144.965;0;99.96;293.15;1287.5
196.323;144.965;0;99.96;298.15;1284.4
196.323;144.965;0;99.96;313.15;1273.2
196.323;144.965;0;99.96;333.15;1261.8
196.323;144.965;0;99.96;353.15;1250.4
196.323;144.965;0;99.96;373.15;1238
196.323;144.965;0;99.96;393.15;1226.1
196.323;144.965;0;99.96;413.15;1214.2
196.323;144.965;0;109.95;278.15;1301.1
196.323;144.965;0;109.95;283.15;1298
196.323;144.965;0;109.95;293.15;1291.6
196.323;144.965;0;109.95;298.15;1288.5
196.323;144.965;0;109.95;313.15;1279.1
196.323;144.965;0;109.95;333.15;1266.9
196.323;144.965;0;109.95;353.15;1255.2
196.323;144.965;0;109.95;373.15;1243.1
196.323;144.965;0;109.95;393.15;1231.3
196.323;144.965;0;109.95;413.15;1219.6
196.323;144.965;0;119.99;278.15;1305
196.323;144.965;0;119.99;283.15;1301.9
196.323;144.965;0;119.99;293.15;1295.5
196.323;144.965;0;119.99;298.15;1292.4
196.323;144.965;0;119.99;313.15;1283
196.323;144.965;0;119.99;333.15;1269.5
196.323;144.965;0;119.99;353.15;1258.8
196.323;144.965;0;119.99;373.15;1247.8
196.323;144.965;0;119.99;393.15;1236.5
196.323;144.965;0;119.99;413.15;1224.3
196.323;144.965;0;129.95;278.15;1308.7
196.323;144.965;0;129.95;283.15;1305.7
196.323;144.965;0;129.95;293.15;1299.3
196.323;144.965;0;129.95;298.15;1296.2
196.323;144.965;0;129.95;313.15;1287
196.323;144.965;0;129.95;333.15;1275.1
196.323;144.965;0;129.95;353.15;1263.5
196.323;144.965;0;129.95;373.15;1251.8
196.323;144.965;0;129.95;393.15;1240.3
196.323;144.965;0;129.95;413.15;1228.9
196.323;144.965;0;139.96;278.15;1312.3
196.323;144.965;0;139.96;283.15;1309.3
196.323;144.965;0;139.96;293.15;1303
196.323;144.965;0;139.96;298.15;1299.8
196.323;144.965;0;139.96;313.15;1290.5
196.323;144.965;0;139.96;333.15;1279.2
196.323;144.965;0;139.96;353.15;1267.4
196.323;144.965;0;139.96;373.15;1255.8
196.323;144.965;0;139.96;393.15;1244.6
196.323;144.965;0;139.96;413.15;1233.2
76.117;73.071;0;0.1;298.15;1051.9
76.117;73.071;0;0.1;303.15;1046.7
76.117;73.071;0;0.1;313.15;1035.6
76.117;73.071;0;0.1;323.15;1024.4
76.117;73.071;0;0.1;333.15;1011.9
76.117;73.071;0;0.1;343.15;998.8
76.117;73.071;0;10;298.15;1057
76.117;73.071;0;10;303.15;1052.1
76.117;73.071;0;10;313.15;1041.8
76.117;73.071;0;10;323.15;1030.5
76.117;73.071;0;10;333.15;1018
76.117;73.071;0;10;343.15;1004.6
76.117;73.071;0;15;298.15;1058.3
76.117;73.071;0;15;303.15;1053.4
76.117;73.071;0;15;313.15;1043.2
76.117;73.071;0;15;323.15;1032.6
76.117;73.071;0;15;333.15;1021
76.117;73.071;0;15;343.15;1008.7
76.117;73.071;0;20;298.15;1059.9
76.117;73.071;0;20;303.15;1055.6
76.117;73.071;0;20;313.15;1045.6
76.117;73.071;0;20;323.15;1035.2
76.117;73.071;0;20;333.15;1023.7
76.117;73.071;0;20;343.15;1011.2
76.117;73.071;0;25;298.15;1061.8
76.117;73.071;0;25;303.15;1057.4
76.117;73.071;0;25;313.15;1047.8
76.117;73.071;0;25;323.15;1037.2
76.117;73.071;0;25;333.15;1026.2
76.117;73.071;0;25;343.15;1014.3
76.117;73.071;0;30;298.15;1063.5
76.117;73.071;0;30;303.15;1059.2
76.117;73.071;0;30;313.15;1049.6
76.117;73.071;0;30;323.15;1039.3
76.117;73.071;0;30;333.15;1028.8
76.117;73.071;0;30;343.15;1017.4
76.117;73.071;0;35;298.15;1064.6
76.117;73.071;0;35;303.15;1060.7
76.117;73.071;0;35;313.15;1051.4
76.117;73.071;0;35;323.15;1041.5
76.117;73.071;0;35;333.15;1031.3
76.117;73.071;0;35;343.15;1020.1
125.19;125.124;1;0.1;293.15;1206.81
125.19;125.124;1;0.1;298.15;1203.4
125.19;125.124;1;0.1;303.15;1200.01
125.19;125.124;1;0.1;308.15;1196.62
125.19;125.124;1;0.1;313.15;1193.25
125.19;125.124;1;0.1;318.15;1189.89
125.19;125.124;1;10;293.15;1211
125.19;125.124;1;10;298.15;1207.65
125.19;125.124;1;10;303.15;1204.32
125.19;125.124;1;10;308.15;1201
125.19;125.124;1;10;313.15;1197.69
125.19;125.124;1;10;318.15;1194.39
125.19;125.124;1;20;293.15;1215.09
